event_id,package_id,timestamp,stage,scanner_id,employee_id,processing_seconds,error_flag
5020,P15020,2025-11-01 13:09:32,scan,S05,E019,10,0
5021,P15021,2025-11-01 20:05:28,inbound,S01,E010,3,0
5022,P15022,2025-11-01 15:56:15,sort,S05,E008,9,0
5023,P15023,2025-11-01 10:16:29,dispatch,S06,E006,14,0
5024,P15024,2025-11-01 13:10:53,scan,S07,E016,9,0
5025,P15025,2025-11-01 15:06:37,dispatch,S08,E002,10,0
5026,P15026,2025-11-01 08:40:01,scan,S09,E020,11,0
5027,P15027,2025-11-01 11:07:47,sort,S08,E008,8,0
5028,P15028,2025-11-01 16:09:11,sort,S02,E012,13,0
5029,P15029,2025-11-01 12:10:26,scan,S01,E013,7,0
5030,P15030,2025-11-01 09:22:35,inbound,S10,E014,14,0
5031,P15031,2025-11-01 06:44:49,inbound,S04,E005,8,0
5032,P15032,2025-11-01 21:30:30,sort,S02,E008,10,0
5033,P15033,2025-11-01 14:45:40,inbound,S06,E017,17,0
5034,P15034,2025-11-01 13:41:04,scan,S05,E001,3,0
5035,P15035,2025-11-01 11:45:43,inbound,S06,E014,8,0
5036,P15036,2025-11-01 11:35:11,scan,S08,E017,3,0
5037,P15037,2025-11-01 19:37:17,scan,S01,E010,9,0
5038,P15038,2025-11-01 09:20:17,sort,S06,E012,9,0
5039,P15039,2025-11-01 11:12:29,scan,S03,E020,12,0
5040,P15040,2025-11-01 21:18:57,sort,S10,E010,3,0
5041,P15041,2025-11-01 06:18:32,dispatch,S04,E003,15,0
5042,P15042,2025-11-01 18:43:57,dispatch,S02,E018,12,0
5043,P15043,2025-11-01 13:03:38,sort,S07,E002,12,0
5044,P15044,2025-11-01 10:41:24,inbound,S03,E017,7,0
5045,P15045,2025-11-01 18:57:34,scan,S10,E004,11,0
5046,P15046,2025-11-01 15:07:31,scan,S02,E015,11,0
5047,P15047,2025-11-01 18:08:30,inbound,S07,E013,10,0
5048,P15048,2025-11-01 14:45:56,dispatch,S06,E016,10,0
5049,P15049,2025-11-01 09:20:09,scan,S04,E008,7,0
5050,P15050,2025-11-01 06:04:38,scan,S01,E002,17,0
5051,P15051,2025-11-01 18:00:31,sort,S08,E016,9,0
5052,P15052,2025-11-01 11:33:23,inbound,S04,E011,6,0
5053,P15053,2025-11-01 09:27:16,sort,S04,E010,10,0
5054,P15054,2025-11-01 15:17:31,scan,S06,E020,12,0
5055,P15055,2025-11-01 14:19:02,sort,S09,E012,13,0
5056,P15056,2025-11-01 08:56:18,scan,S05,E003,11,0
5057,P15057,2025-11-01 07:35:05,scan,S04,E010,3,0
5058,P15058,2025-11-01 15:41:30,scan,S10,E006,7,0
5059,P15059,2025-11-01 07:51:11,sort,S07,E005,6,0
5060,P15060,2025-11-01 18:22:38,dispatch,S02,E020,14,0
5061,P15061,2025-11-01 14:15:43,sort,S04,E001,7,0
5062,P15062,2025-11-01 09:10:01,scan,S07,E011,8,0
5063,P15063,2025-11-01 14:37:38,sort,S01,E001,12,0
5064,P15064,2025-11-01 11:04:23,sort,S05,E015,16,0
5065,P15065,2025-11-01 13:02:56,scan,S01,E019,3,0
5066,P15066,2025-11-01 12:38:29,scan,S06,E020,9,0
5067,P15067,2025-11-01 12:20:44,scan,S08,E009,6,0
5068,P15068,2025-11-01 08:33:57,scan,S05,E002,17,0
5069,P15069,2025-11-01 11:29:03,inbound,S06,E003,7,0
5070,P15070,2025-11-01 14:08:36,scan,S08,E010,9,0
5071,P15071,2025-11-01 10:51:01,scan,S06,E006,12,0
5072,P15072,2025-11-01 18:00:00,scan,S08,E013,11,0
5073,P15073,2025-11-01 18:55:03,dispatch,S04,E015,15,0
5074,P15074,2025-11-01 06:06:48,dispatch,S02,E004,3,0
5075,P15075,2025-11-01 21:51:17,sort,S04,E007,12,0
5076,P15076,2025-11-01 14:57:45,dispatch,S03,E016,10,0
5077,P15077,2025-11-01 15:56:16,sort,S04,E010,14,0
5078,P15078,2025-11-01 09:42:02,scan,S10,E001,4,0
5079,P15079,2025-11-01 10:56:23,scan,S08,E017,14,1
5080,P15080,2025-11-01 18:44:39,inbound,S06,E005,3,0
5081,P15081,2025-11-01 15:01:29,scan,S07,E010,11,0
5082,P15082,2025-11-01 20:17:46,inbound,S07,E003,19,1
5083,P15083,2025-11-01 07:53:01,dispatch,S06,E004,21,1
5084,P15084,2025-11-01 13:54:15,dispatch,S01,E016,12,0
5085,P15085,2025-11-01 09:30:48,scan,S07,E003,5,0
5086,P15086,2025-11-01 12:58:59,scan,S10,E008,6,0
5087,P15087,2025-11-01 08:20:20,scan,S03,E013,14,0
5088,P15088,2025-11-01 07:53:32,scan,S06,E009,3,0
5089,P15089,2025-11-01 19:08:59,scan,S04,E010,11,0
5090,P15090,2025-11-01 14:48:25,sort,S02,E012,3,0
5091,P15091,2025-11-01 18:57:00,scan,S04,E004,6,0
5092,P15092,2025-11-01 14:08:13,inbound,S06,E015,7,0
5093,P15093,2025-11-01 08:09:37,sort,S03,E016,9,0
5094,P15094,2025-11-01 08:07:22,scan,S03,E004,14,0
5095,P15095,2025-11-01 10:46:45,scan,S03,E009,12,0
5096,P15096,2025-11-01 20:18:44,scan,S04,E016,13,0
5097,P15097,2025-11-01 11:59:30,scan,S04,E011,5,0
5098,P15098,2025-11-01 20:22:11,inbound,S09,E006,10,0
5099,P15099,2025-11-01 15:27:45,scan,S09,E019,11,0
5100,P15100,2025-11-01 20:56:30,sort,S08,E008,11,0
5101,P15101,2025-11-01 08:06:34,inbound,S06,E006,8,0
5102,P15102,2025-11-01 06:07:45,sort,S10,E003,9,0
5103,P15103,2025-11-01 08:00:03,sort,S06,E018,8,0
5104,P15104,2025-11-01 12:37:38,scan,S01,E014,11,0
5105,P15105,2025-11-01 08:03:49,sort,S03,E019,4,0
5106,P15106,2025-11-01 20:48:01,sort,S02,E017,6,0
5107,P15107,2025-11-01 20:57:02,scan,S10,E011,10,0
5108,P15108,2025-11-01 16:02:49,scan,S08,E012,11,0
5109,P15109,2025-11-01 06:10:56,sort,S01,E009,14,0
5110,P15110,2025-11-01 08:34:29,sort,S06,E012,4,0
5111,P15111,2025-11-01 08:34:23,scan,S05,E007,12,0
5112,P15112,2025-11-01 21:08:49,scan,S06,E018,8,0
5113,P15113,2025-11-01 13:22:58,dispatch,S06,E019,3,1
5114,P15114,2025-11-01 09:22:56,scan,S09,E011,6,0
5115,P15115,2025-11-01 12:19:16,scan,S01,E002,9,0
5116,P15116,2025-11-01 14:35:56,inbound,S03,E017,10,0
5117,P15117,2025-11-01 07:45:46,inbound,S10,E018,11,0
5118,P15118,2025-11-01 09:29:17,scan,S09,E011,3,0
5119,P15119,2025-11-01 06:34:26,inbound,S03,E006,17,1
5120,P15120,2025-11-01 15:56:21,sort,S03,E016,10,0
5121,P15121,2025-11-01 06:57:58,inbound,S09,E008,12,0
5122,P15122,2025-11-01 12:39:05,scan,S06,E020,9,0
5123,P15123,2025-11-01 11:15:28,scan,S02,E006,9,0
5124,P15124,2025-11-01 17:25:18,scan,S01,E009,11,0
5125,P15125,2025-11-01 09:07:36,inbound,S06,E018,5,0
5126,P15126,2025-11-01 16:57:52,sort,S07,E003,9,1
5127,P15127,2025-11-01 07:28:40,dispatch,S10,E001,9,0
5128,P15128,2025-11-01 20:06:21,scan,S09,E003,4,0
5129,P15129,2025-11-01 06:39:18,sort,S10,E019,12,0
5130,P15130,2025-11-01 07:37:08,scan,S08,E013,7,0
5131,P15131,2025-11-01 06:44:32,sort,S07,E002,11,0
5132,P15132,2025-11-01 06:26:03,inbound,S01,E019,7,0
5133,P15133,2025-11-01 19:45:14,sort,S05,E009,10,0
5134,P15134,2025-11-01 18:41:51,scan,S03,E018,7,0
5135,P15135,2025-11-01 11:48:19,sort,S02,E006,6,0
5136,P15136,2025-11-01 19:48:05,scan,S09,E002,12,0
5137,P15137,2025-11-01 15:21:29,scan,S03,E003,9,1
5138,P15138,2025-11-01 15:54:19,sort,S08,E009,15,0
5139,P15139,2025-11-01 20:09:20,scan,S09,E014,9,0
5140,P15140,2025-11-01 21:09:40,scan,S09,E009,9,0
5141,P15141,2025-11-01 16:17:18,sort,S04,E001,10,0
5142,P15142,2025-11-01 09:42:13,scan,S09,E003,11,0
5143,P15143,2025-11-01 15:45:53,scan,S06,E018,7,0
5144,P15144,2025-11-01 15:25:47,sort,S01,E003,5,0
5145,P15145,2025-11-01 16:43:14,scan,S03,E017,10,0
5146,P15146,2025-11-01 18:25:07,sort,S02,E019,20,0
5147,P15147,2025-11-01 18:06:52,sort,S06,E012,11,0
5148,P15148,2025-11-01 14:30:01,sort,S04,E017,11,0
5149,P15149,2025-11-01 16:06:16,inbound,S05,E002,7,0
5150,P15150,2025-11-01 13:26:55,scan,S03,E018,9,0
5151,P15151,2025-11-01 08:52:03,dispatch,S09,E017,9,0
5152,P15152,2025-11-01 06:55:36,scan,S04,E012,9,0
5153,P15153,2025-11-01 13:44:51,scan,S04,E009,8,0
5154,P15154,2025-11-01 18:12:38,scan,S01,E004,14,0
5155,P15155,2025-11-01 07:00:12,scan,S06,E020,16,0
5156,P15156,2025-11-01 07:25:28,scan,S07,E012,7,0
5157,P15157,2025-11-01 15:14:11,scan,S08,E001,9,0
5158,P15158,2025-11-01 16:04:42,inbound,S07,E004,5,0
5159,P15159,2025-11-01 08:33:53,sort,S05,E008,7,0
5160,P15160,2025-11-01 12:00:30,sort,S08,E001,4,0
5161,P15161,2025-11-01 08:12:59,scan,S08,E017,13,0
5162,P15162,2025-11-01 09:53:07,scan,S07,E002,11,0
5163,P15163,2025-11-01 14:23:37,scan,S10,E004,11,0
5164,P15164,2025-11-01 07:46:31,sort,S10,E009,4,0
5165,P15165,2025-11-01 09:32:51,scan,S09,E007,11,0
5166,P15166,2025-11-01 21:25:58,scan,S04,E006,12,0
5167,P15167,2025-11-01 06:10:20,inbound,S01,E002,5,0
5168,P15168,2025-11-01 20:28:54,sort,S02,E001,4,0
5169,P15169,2025-11-01 08:23:12,scan,S05,E011,4,0
5170,P15170,2025-11-01 15:15:09,scan,S07,E013,12,0
5171,P15171,2025-11-01 14:00:17,sort,S10,E011,11,0
5172,P15172,2025-11-01 07:46:33,inbound,S08,E009,3,0
5173,P15173,2025-11-01 09:43:18,inbound,S03,E011,4,0
5174,P15174,2025-11-01 10:38:13,dispatch,S07,E019,8,0
5175,P15175,2025-11-01 14:57:38,sort,S01,E014,5,0
5176,P15176,2025-11-01 12:03:40,scan,S06,E017,16,0
5177,P15177,2025-11-01 18:36:51,scan,S09,E018,4,0
5178,P15178,2025-11-01 14:39:48,scan,S04,E016,6,0
5179,P15179,2025-11-01 08:49:36,scan,S02,E011,6,0
5180,P15180,2025-11-01 20:37:27,scan,S09,E008,6,0
5181,P15181,2025-11-01 11:48:25,scan,S01,E015,3,0
5182,P15182,2025-11-01 07:35:53,scan,S06,E020,11,0
5183,P15183,2025-11-01 06:34:46,scan,S05,E007,10,0
5184,P15184,2025-11-01 19:03:12,scan,S02,E011,6,0
5185,P15185,2025-11-01 21:31:23,sort,S06,E003,10,0
5186,P15186,2025-11-01 06:09:03,inbound,S08,E013,11,0
5187,P15187,2025-11-01 14:58:08,scan,S02,E012,9,0
5188,P15188,2025-11-01 17:23:45,sort,S07,E005,8,0
5189,P15189,2025-11-01 16:07:22,scan,S02,E001,10,0
5190,P15190,2025-11-01 14:39:03,inbound,S01,E011,13,0
5191,P15191,2025-11-01 12:49:13,dispatch,S08,E014,15,0
5192,P15192,2025-11-01 19:13:36,scan,S10,E015,7,0
5193,P15193,2025-11-01 19:23:10,scan,S01,E015,14,0
5194,P15194,2025-11-01 15:14:15,sort,S04,E018,3,0
5195,P15195,2025-11-01 21:52:34,inbound,S07,E009,9,0
5196,P15196,2025-11-01 12:06:13,sort,S10,E012,8,0
5197,P15197,2025-11-01 18:41:29,scan,S09,E007,16,0
5198,P15198,2025-11-01 16:02:55,sort,S07,E007,9,0
5199,P15199,2025-11-01 15:38:55,scan,S02,E020,10,0
5200,P15200,2025-11-01 20:32:25,scan,S03,E002,12,0
5201,P15201,2025-11-01 15:56:33,scan,S05,E014,11,0
5202,P15202,2025-11-01 09:52:08,sort,S10,E003,7,0
5203,P15203,2025-11-01 21:08:28,dispatch,S08,E019,7,0
5204,P15204,2025-11-01 14:17:17,sort,S08,E009,17,0
5205,P15205,2025-11-01 07:52:12,scan,S06,E010,16,0
5206,P15206,2025-11-01 09:11:01,sort,S06,E017,13,0
5207,P15207,2025-11-01 20:50:13,sort,S01,E004,14,0
5208,P15208,2025-11-01 11:42:48,scan,S09,E002,13,0
5209,P15209,2025-11-01 20:27:23,scan,S10,E011,4,0
5210,P15210,2025-11-01 20:27:22,sort,S01,E016,5,0
5211,P15211,2025-11-01 07:13:31,sort,S06,E014,6,0
5212,P15212,2025-11-01 14:25:34,scan,S01,E008,10,0
5213,P15213,2025-11-01 19:07:35,sort,S10,E014,6,0
5214,P15214,2025-11-01 07:42:41,scan,S08,E020,7,0
5215,P15215,2025-11-01 19:08:20,scan,S09,E011,13,0
5216,P15216,2025-11-01 21:44:19,scan,S10,E014,10,0
5217,P15217,2025-11-01 19:18:08,scan,S07,E012,3,0
5218,P15218,2025-11-01 16:39:06,inbound,S10,E011,7,0
5219,P15219,2025-11-01 10:20:14,scan,S09,E012,12,0
5220,P15220,2025-11-01 17:27:43,scan,S05,E008,5,0
5221,P15221,2025-11-01 07:03:52,sort,S02,E003,9,0
5222,P15222,2025-11-01 08:32:45,scan,S05,E014,8,0
5223,P15223,2025-11-01 06:23:08,scan,S01,E011,5,0
5224,P15224,2025-11-01 08:14:49,sort,S04,E001,11,0
5225,P15225,2025-11-01 18:48:49,sort,S06,E013,5,0
5226,P15226,2025-11-01 06:45:03,sort,S06,E010,3,0
5227,P15227,2025-11-01 14:42:46,scan,S05,E020,3,0
5228,P15228,2025-11-01 10:41:58,sort,S05,E006,7,0
5229,P15229,2025-11-01 15:48:28,sort,S02,E010,14,0
5230,P15230,2025-11-01 06:46:02,sort,S09,E014,12,0
5231,P15231,2025-11-01 16:08:00,scan,S02,E004,12,0
5232,P15232,2025-11-01 18:59:18,scan,S08,E001,14,0
5233,P15233,2025-11-01 08:20:13,scan,S05,E005,13,0
5234,P15234,2025-11-01 13:29:11,inbound,S07,E004,8,0
5235,P15235,2025-11-01 14:33:28,scan,S09,E019,12,0
5236,P15236,2025-11-01 14:56:06,scan,S08,E018,14,0
5237,P15237,2025-11-01 11:39:59,inbound,S10,E002,4,0
5238,P15238,2025-11-01 14:32:51,scan,S03,E017,4,0
5239,P15239,2025-11-01 16:44:01,scan,S03,E016,4,0
5240,P15240,2025-11-01 12:47:08,scan,S06,E002,13,0
5241,P15241,2025-11-01 15:29:28,scan,S01,E007,16,0
5242,P15242,2025-11-01 13:16:09,scan,S06,E013,7,0
5243,P15243,2025-11-01 12:34:38,sort,S02,E019,13,0
5244,P15244,2025-11-01 15:18:09,scan,S03,E004,11,0
5245,P15245,2025-11-01 17:18:25,scan,S06,E016,3,0
5246,P15246,2025-11-01 12:25:24,scan,S01,E018,11,0
5247,P15247,2025-11-01 12:23:46,sort,S04,E012,3,0
5248,P15248,2025-11-01 20:49:14,scan,S05,E017,11,0
5249,P15249,2025-11-01 17:39:33,sort,S05,E019,15,0
5250,P15250,2025-11-01 20:10:26,sort,S04,E018,9,0
5251,P15251,2025-11-01 06:20:56,scan,S02,E004,9,0
5252,P15252,2025-11-01 16:02:02,scan,S05,E020,16,0
5253,P15253,2025-11-01 14:41:38,scan,S08,E011,9,0
5254,P15254,2025-11-01 11:01:11,scan,S02,E017,12,0
5255,P15255,2025-11-01 11:24:48,inbound,S04,E018,15,0
5256,P15256,2025-11-01 09:30:32,inbound,S03,E010,8,0
5257,P15257,2025-11-01 06:54:52,scan,S09,E007,6,0
5258,P15258,2025-11-01 07:35:35,scan,S01,E017,13,0
5259,P15259,2025-11-01 09:53:08,inbound,S05,E020,16,0
5260,P15260,2025-11-01 19:51:31,sort,S06,E014,7,0
5261,P15261,2025-11-01 12:38:50,scan,S05,E012,11,0
5262,P15262,2025-11-01 12:56:04,sort,S01,E002,4,0
5263,P15263,2025-11-01 14:31:01,sort,S05,E018,9,0
5264,P15264,2025-11-01 12:37:41,sort,S08,E011,6,0
5265,P15265,2025-11-01 15:14:17,scan,S03,E016,3,0
5266,P15266,2025-11-01 06:00:16,scan,S03,E002,7,0
5267,P15267,2025-11-01 16:34:27,dispatch,S02,E018,7,0
5268,P15268,2025-11-01 19:45:33,scan,S04,E018,9,0
5269,P15269,2025-11-01 06:39:25,scan,S03,E001,11,0
5270,P15270,2025-11-01 21:53:21,scan,S07,E016,12,0
5271,P15271,2025-11-01 21:12:21,scan,S10,E017,10,0
5272,P15272,2025-11-01 13:16:08,sort,S08,E009,8,0
5273,P15273,2025-11-01 20:11:26,scan,S03,E011,7,0
5274,P15274,2025-11-01 08:36:24,scan,S03,E017,3,0
5275,P15275,2025-11-01 20:18:32,sort,S06,E009,9,0
5276,P15276,2025-11-01 16:25:27,scan,S06,E009,11,0
5277,P15277,2025-11-01 14:15:17,sort,S04,E013,11,0
5278,P15278,2025-11-01 16:43:19,scan,S06,E017,14,0
5279,P15279,2025-11-01 09:57:25,scan,S06,E013,10,0
5280,P15280,2025-11-01 16:11:31,scan,S08,E001,11,0
5281,P15281,2025-11-01 13:20:27,scan,S05,E001,5,0
5282,P15282,2025-11-01 15:29:49,scan,S09,E002,6,0
5283,P15283,2025-11-01 20:44:15,sort,S01,E015,11,0
5284,P15284,2025-11-01 10:56:41,scan,S08,E007,11,0
5285,P15285,2025-11-01 19:18:23,scan,S07,E010,3,0
5286,P15286,2025-11-01 10:15:35,scan,S02,E007,9,0
5287,P15287,2025-11-01 08:09:16,scan,S09,E015,6,0
5288,P15288,2025-11-01 11:01:28,scan,S06,E007,9,0
5289,P15289,2025-11-01 17:48:21,scan,S08,E016,8,0
5290,P15290,2025-11-01 11:24:14,scan,S05,E006,7,0
5291,P15291,2025-11-01 14:22:31,scan,S04,E009,4,0
5292,P15292,2025-11-01 06:31:49,scan,S08,E019,10,0
5293,P15293,2025-11-01 12:27:57,sort,S05,E006,4,0
5294,P15294,2025-11-01 09:01:55,inbound,S03,E001,3,0
5295,P15295,2025-11-01 08:17:37,sort,S02,E019,14,0
5296,P15296,2025-11-01 20:48:34,inbound,S02,E001,6,0
5297,P15297,2025-11-01 09:10:48,inbound,S05,E017,11,0
5298,P15298,2025-11-01 10:20:39,scan,S09,E015,10,0
5299,P15299,2025-11-01 06:48:30,scan,S02,E001,11,0
5300,P15300,2025-11-01 12:56:35,scan,S06,E008,10,0
5301,P15301,2025-11-01 11:08:43,inbound,S06,E002,13,0
5302,P15302,2025-11-01 20:45:17,scan,S01,E002,3,0
5303,P15303,2025-11-01 17:13:27,inbound,S08,E002,9,0
5304,P15304,2025-11-01 15:09:45,inbound,S05,E010,12,0
5305,P15305,2025-11-01 11:38:10,sort,S03,E013,8,0
5306,P15306,2025-11-01 12:51:21,scan,S10,E012,14,0
5307,P15307,2025-11-01 06:59:56,scan,S08,E008,8,0
5308,P15308,2025-11-01 19:10:59,scan,S09,E013,10,0
5309,P15309,2025-11-01 06:55:47,inbound,S07,E016,11,0
5310,P15310,2025-11-01 06:11:31,inbound,S04,E017,5,0
5311,P15311,2025-11-01 06:59:47,inbound,S08,E010,8,0
5312,P15312,2025-11-01 15:51:28,sort,S08,E016,9,0
5313,P15313,2025-11-01 19:30:36,sort,S09,E003,9,0
5314,P15314,2025-11-01 09:56:40,scan,S10,E016,8,0
5315,P15315,2025-11-01 16:57:17,sort,S07,E015,11,0
5316,P15316,2025-11-01 10:41:01,scan,S10,E015,9,0
5317,P15317,2025-11-01 13:49:35,inbound,S05,E017,17,0
5318,P15318,2025-11-01 13:30:50,inbound,S03,E007,9,0
5319,P15319,2025-11-01 15:25:02,sort,S08,E012,12,0
5320,P15320,2025-11-01 13:47:21,dispatch,S02,E019,17,0
5321,P15321,2025-11-01 10:20:31,sort,S09,E020,11,0
5322,P15322,2025-11-01 11:45:46,scan,S06,E011,7,0
5323,P15323,2025-11-01 13:44:36,scan,S06,E002,9,0
5324,P15324,2025-11-01 10:03:34,sort,S06,E019,8,0
5325,P15325,2025-11-01 10:53:18,scan,S02,E015,11,0
5326,P15326,2025-11-01 20:40:41,sort,S06,E019,9,0
5327,P15327,2025-11-01 09:33:58,sort,S04,E010,8,0
5328,P15328,2025-11-01 19:12:27,scan,S03,E007,10,0
5329,P15329,2025-11-01 13:15:10,inbound,S04,E007,14,0
5330,P15330,2025-11-01 20:09:46,sort,S07,E014,6,0
5331,P15331,2025-11-01 17:50:19,sort,S09,E012,12,0
5332,P15332,2025-11-01 07:42:02,scan,S04,E019,8,0
5333,P15333,2025-11-01 09:18:53,inbound,S04,E001,7,0
5334,P15334,2025-11-01 21:38:18,scan,S05,E002,16,0
5335,P15335,2025-11-01 17:36:22,sort,S07,E010,13,0
5336,P15336,2025-11-01 18:44:06,sort,S07,E008,11,0
5337,P15337,2025-11-01 07:39:12,scan,S09,E015,14,0
5338,P15338,2025-11-01 07:52:26,scan,S06,E017,6,0
5339,P15339,2025-11-01 09:20:00,scan,S06,E020,13,0
5340,P15340,2025-11-01 06:40:23,sort,S02,E017,14,0
5341,P15341,2025-11-01 13:12:52,inbound,S06,E018,13,0
5342,P15342,2025-11-01 12:16:22,scan,S10,E009,9,0
5343,P15343,2025-11-01 20:14:09,scan,S03,E019,10,0
5344,P15344,2025-11-01 06:30:38,scan,S01,E001,10,1
5345,P15345,2025-11-01 14:33:12,dispatch,S08,E008,6,0
5346,P15346,2025-11-01 06:54:48,scan,S04,E018,19,0
5347,P15347,2025-11-01 14:53:54,scan,S05,E015,14,0
5348,P15348,2025-11-01 08:35:19,dispatch,S01,E004,3,0
5349,P15349,2025-11-01 09:14:25,scan,S03,E009,8,0
5350,P15350,2025-11-01 15:48:59,sort,S09,E007,15,0
5351,P15351,2025-11-01 10:18:20,sort,S04,E009,13,0
5352,P15352,2025-11-01 14:46:09,scan,S10,E003,13,0
5353,P15353,2025-11-01 20:12:21,scan,S03,E020,8,0
5354,P15354,2025-11-01 21:53:38,scan,S06,E014,10,0
5355,P15355,2025-11-01 20:04:47,inbound,S10,E011,13,0
5356,P15356,2025-11-01 18:13:29,inbound,S04,E010,3,0
5357,P15357,2025-11-01 12:38:31,scan,S03,E018,15,0
5358,P15358,2025-11-01 17:33:21,scan,S08,E009,10,1
5359,P15359,2025-11-01 13:30:16,sort,S03,E014,8,0
5360,P15360,2025-11-01 15:52:36,scan,S10,E015,15,0
5361,P15361,2025-11-01 21:25:49,inbound,S03,E011,3,0
5362,P15362,2025-11-01 20:53:13,scan,S01,E009,10,0
5363,P15363,2025-11-01 09:03:41,scan,S10,E020,3,0
5364,P15364,2025-11-01 09:07:24,inbound,S02,E008,3,0
5365,P15365,2025-11-01 06:51:31,sort,S09,E001,6,0
5366,P15366,2025-11-01 19:00:32,scan,S07,E012,3,0
5367,P15367,2025-11-01 17:02:49,sort,S02,E010,12,0
5368,P15368,2025-11-01 11:26:46,sort,S02,E010,13,0
5369,P15369,2025-11-01 16:58:08,scan,S01,E013,13,0
5370,P15370,2025-11-01 18:51:00,scan,S05,E019,8,0
5371,P15371,2025-11-01 19:31:44,inbound,S07,E020,4,0
5372,P15372,2025-11-01 14:45:23,inbound,S09,E002,12,0
5373,P15373,2025-11-01 19:29:04,scan,S04,E019,13,0
5374,P15374,2025-11-01 21:40:03,scan,S10,E018,12,0
5375,P15375,2025-11-01 19:51:22,dispatch,S04,E002,3,0
5376,P15376,2025-11-01 14:21:19,scan,S01,E001,9,0
5377,P15377,2025-11-01 06:16:12,scan,S07,E005,10,0
5378,P15378,2025-11-01 09:59:02,sort,S10,E003,11,0
5379,P15379,2025-11-01 16:43:10,scan,S09,E004,7,0
5380,P15380,2025-11-01 15:43:28,scan,S03,E003,7,0
5381,P15381,2025-11-01 09:52:45,scan,S08,E011,12,0
5382,P15382,2025-11-01 15:53:35,sort,S09,E006,6,0
5383,P15383,2025-11-01 10:25:53,scan,S01,E006,9,0
5384,P15384,2025-11-01 19:47:13,sort,S03,E014,3,0
5385,P15385,2025-11-01 07:45:36,scan,S07,E009,14,0
5386,P15386,2025-11-01 11:09:52,inbound,S07,E013,15,0
5387,P15387,2025-11-01 17:13:21,sort,S10,E005,12,0
5388,P15388,2025-11-01 12:59:33,inbound,S04,E006,8,0
5389,P15389,2025-11-01 18:31:53,scan,S09,E012,10,0
5390,P15390,2025-11-01 15:23:15,inbound,S02,E016,7,0
5391,P15391,2025-11-01 20:45:45,scan,S04,E013,11,0
5392,P15392,2025-11-01 19:41:55,scan,S02,E014,13,0
5393,P15393,2025-11-01 20:57:37,scan,S06,E020,11,0
5394,P15394,2025-11-01 13:54:16,inbound,S04,E017,5,0
5395,P15395,2025-11-01 19:21:06,scan,S03,E009,10,0
5396,P15396,2025-11-01 21:52:41,inbound,S04,E010,6,0
5397,P15397,2025-11-01 10:08:59,inbound,S02,E018,8,0
5398,P15398,2025-11-01 09:17:00,scan,S02,E017,5,0
5399,P15399,2025-11-01 12:46:08,scan,S05,E020,11,0
5400,P15400,2025-11-01 21:29:21,scan,S06,E014,11,0
5401,P15401,2025-11-01 12:10:38,scan,S02,E007,7,0
5402,P15402,2025-11-01 10:20:03,inbound,S09,E006,5,0
5403,P15403,2025-11-01 18:50:30,sort,S01,E018,12,0
5404,P15404,2025-11-01 07:50:30,scan,S01,E015,15,0
5405,P15405,2025-11-01 09:11:13,scan,S06,E006,11,0
5406,P15406,2025-11-01 14:19:05,inbound,S07,E006,11,0
5407,P15407,2025-11-01 06:29:19,scan,S08,E020,12,1
5408,P15408,2025-11-01 10:42:22,scan,S09,E006,9,1
5409,P15409,2025-11-01 12:51:31,scan,S05,E006,10,0
5410,P15410,2025-11-01 19:48:10,scan,S05,E015,11,0
5411,P15411,2025-11-01 09:17:04,scan,S01,E013,9,0
5412,P15412,2025-11-01 13:58:11,inbound,S03,E013,9,0
5413,P15413,2025-11-01 10:15:41,scan,S08,E011,9,0
5414,P15414,2025-11-01 13:19:20,dispatch,S06,E010,9,0
5415,P15415,2025-11-01 08:44:14,sort,S10,E012,5,0
5416,P15416,2025-11-01 13:38:57,scan,S09,E012,8,0
5417,P15417,2025-11-01 15:16:42,inbound,S02,E007,13,0
5418,P15418,2025-11-01 12:38:10,inbound,S06,E015,7,0
5419,P15419,2025-11-01 13:20:26,scan,S06,E018,4,0
5420,P15420,2025-11-01 06:44:32,sort,S09,E016,8,0
5421,P15421,2025-11-01 09:34:44,sort,S06,E013,8,0
5422,P15422,2025-11-01 07:14:10,sort,S08,E006,12,0
5423,P15423,2025-11-01 15:09:52,inbound,S04,E017,4,0
5424,P15424,2025-11-01 17:14:14,scan,S07,E012,17,0
5425,P15425,2025-11-01 13:25:50,inbound,S01,E013,5,0
5426,P15426,2025-11-01 12:53:20,scan,S01,E017,5,0
5427,P15427,2025-11-01 14:00:09,sort,S07,E012,12,0
5428,P15428,2025-11-01 06:49:56,sort,S06,E020,7,0
5429,P15429,2025-11-01 13:34:19,scan,S04,E011,14,0
5430,P15430,2025-11-01 19:11:59,inbound,S03,E015,5,0
5431,P15431,2025-11-01 19:12:27,scan,S08,E020,9,0
5432,P15432,2025-11-01 15:13:47,scan,S04,E012,20,0
5433,P15433,2025-11-01 12:29:30,sort,S07,E005,4,0
5434,P15434,2025-11-01 16:12:13,inbound,S05,E010,13,0
5435,P15435,2025-11-01 14:52:31,inbound,S04,E016,8,0
5436,P15436,2025-11-01 13:31:10,sort,S09,E002,17,0
5437,P15437,2025-11-01 07:44:03,sort,S03,E002,5,0
5438,P15438,2025-11-01 10:31:19,inbound,S07,E007,5,0
